Time,H,Q
44756.58333,0.41,94.99
44756.625,0.4,93.52
44756.66667,0.39,92.05
44756.70833,0.39,92.05
44756.75,0.4,93.52
44756.79167,0.42,96.48
44756.83333,0.45,101.02
44756.875,0.48,105.67
44756.91667,0.49,107.24
44756.95833,0.48,105.67
44757,0.45,101.02
44757.04167,0.43,97.99
44757.08333,0.41,94.99
44757.125,0.4,93.52
44757.16667,0.39,92.05
44757.20833,0.39,92.05
44757.25,0.39,92.05
44757.29167,0.39,92.05
44757.33333,0.39,92.05
44757.375,0.38,90.59
44757.41667,0.38,90.59
44757.45833,0.38,90.59
44757.5,0.37,89.15
44757.54167,0.38,90.59
44757.58333,0.38,90.59
44757.625,0.39,92.05
44757.66667,0.4,93.52
44757.70833,0.42,96.48
44757.75,0.45,101.02
44757.79167,0.51,110.42
44757.83333,0.61,127
44757.875,0.79,159.77
44757.91667,0.96,194.17
44757.95833,1.12,229.61
44758,1.25,260.59
44758.04167,1.36,288.33
44758.08333,1.46,314.77
44758.125,1.57,345.19
44758.16667,1.67,374.06
44758.20833,1.74,394.97
44758.25,1.81,416.44
44758.29167,1.88,438.47
44758.33333,1.95,461.08
44758.375,2,477.58
44758.41667,2.03,487.61
44758.45833,2.04,490.98
44758.5,2.04,490.98
44758.54167,2.02,484.25
44758.58333,1.99,474.25
44758.625,1.96,464.36
44758.66667,1.95,461.08
44758.70833,1.94,457.82
44758.75,1.95,461.08
44758.79167,1.94,457.82
44758.83333,1.92,451.32
44758.875,1.89,441.67
44758.91667,1.82,419.55
44758.95833,1.75,398
44759,1.68,377.01
44759.04167,1.62,359.48
44759.08333,1.56,342.37
44759.125,1.51,328.42
44759.16667,1.45,312.07
44759.20833,1.41,301.4
44759.25,1.36,288.33
44759.29167,1.32,278.08
44759.33333,1.27,265.53
44759.375,1.21,250.84
44759.41667,1.16,238.93
44759.45833,1.12,229.61
44759.5,1.08,220.47
44759.54167,1.07,218.21
44759.58333,1.08,220.47
44759.625,1.09,222.74
44759.66667,1.09,222.74
44759.70833,1.13,231.92
44759.75,1.19,246.04
44759.79167,1.21,250.84
44759.83333,1.29,270.51
44759.875,1.46,314.77
44759.91667,1.58,348.02
44759.95833,1.6,353.73
44760,1.55,339.55
44760.04167,1.47,317.48
44760.08333,1.38,293.52
44760.125,1.31,275.54
44760.16667,1.25,260.59
44760.20833,1.2,248.44
44760.25,1.17,241.29
44760.29167,1.14,234.24
44760.33333,1.12,229.61
44760.375,1.1,225.01
44760.41667,1.13,231.92
44760.45833,1.23,255.69
44760.5,1.34,283.18
44760.54167,1.41,301.4
44760.58333,1.44,309.39
44760.625,1.43,306.71
44760.66667,1.4,298.77
44760.70833,1.37,290.92
44760.75,1.34,283.18
44760.79167,1.3,273.02
44760.83333,1.27,265.53
44760.875,1.23,255.69
44760.91667,1.19,246.04
44760.95833,1.15,236.58
44761,1.12,229.61
44761.04167,1.09,222.74
44761.08333,1.07,218.21
44761.125,1.06,215.97
44761.16667,1.05,213.74
44761.20833,1.02,207.11
44761.25,1,202.75
44761.29167,0.97,196.3
44761.33333,0.94,189.95
44761.375,0.92,185.77
44761.41667,0.9,181.65
44761.45833,0.89,179.6
44761.5,0.88,177.56
44761.54167,0.87,175.54
44761.58333,0.87,175.54
44761.625,0.86,173.53
44761.66667,0.86,173.53
44761.70833,0.87,175.54
44761.75,0.9,181.65
44761.79167,0.95,192.05
44761.83333,1.01,204.92
44761.875,1.11,227.3
44761.91667,1.23,255.69
44761.95833,1.35,285.75
44762,1.42,304.05
44762.04167,1.45,312.07
44762.08333,1.49,322.93
44762.125,1.55,339.55
44762.16667,1.65,368.2
44762.20833,1.77,404.1
44762.25,1.92,451.32
44762.29167,2.07,501.16
44762.33333,2.19,542.9
44762.375,2.26,568.02
44762.41667,2.3,582.64
44762.45833,2.46,642.93
44762.5,2.5,658.47
44762.54167,2.51,662.39
44762.58333,2.5,658.47
44762.625,2.47,646.8
44762.66667,2.42,627.58
44762.70833,2.37,608.65
44762.75,2.3,582.64
44762.79167,2.25,564.4
44762.83333,2.19,542.9
44762.875,2.12,518.35
44762.91667,2.07,501.16
44762.95833,2.01,480.91
44763,1.95,461.08
44763.04167,1.9,444.87
44763.08333,1.85,428.96
44763.125,1.79,410.24
44763.16667,1.74,394.97
44763.20833,1.69,379.98
44763.25,1.64,365.28
44763.29167,1.6,353.73
44763.33333,1.57,345.19
44763.375,1.53,333.96
44763.41667,1.5,325.67
44763.45833,1.48,320.19
44763.5,1.46,314.77
44763.54167,1.44,309.39
44763.58333,1.42,304.05
44763.625,1.38,293.52
44763.66667,1.33,280.62
44763.70833,1.28,268.01
44763.75,1.24,258.13
44763.79167,1.21,250.84
44763.83333,1.2,248.44
44763.875,1.19,246.04
44763.91667,1.19,246.04
44763.95833,1.19,246.04
44764,1.18,243.66
44764.04167,1.17,241.29
44764.08333,1.16,238.93
44764.125,1.14,234.24
44764.16667,1.13,231.92
44764.20833,1.11,227.3
44764.25,1.11,227.3
44764.29167,1.1,225.01
44764.33333,1.08,220.47
44764.375,1.07,218.21
44764.41667,1.06,215.97
44764.45833,1.06,215.97
44764.5,1.08,220.47
44764.54167,1.1,225.01
44764.58333,1.14,234.24
44764.625,1.17,241.29
44764.66667,1.2,248.44
44764.70833,1.23,255.69
44764.75,1.24,258.13
44764.79167,1.25,260.59
44764.83333,1.25,260.59
44764.875,1.25,260.59
44764.91667,1.24,258.13
44764.95833,1.25,260.59
44765,1.25,260.59
44765.04167,1.26,263.05
44765.08333,1.26,263.05
44765.125,1.25,260.59
44765.16667,1.24,258.13
44765.20833,1.24,258.13
44765.25,1.24,258.13
44765.29167,1.25,260.59
44765.33333,1.27,265.53
44765.375,1.3,273.02
44765.41667,1.34,283.18
44765.45833,1.38,293.52
44765.5,1.4,298.77
44765.54167,1.41,301.4
44765.58333,1.43,306.71
44765.625,1.44,309.39
44765.66667,1.44,309.39
44765.70833,1.44,309.39
44765.75,1.46,314.77
44765.79167,1.48,320.19
44765.83333,1.51,328.42
44765.875,1.52,331.19
44765.91667,1.53,333.96
44765.95833,1.52,331.19
44766,1.5,325.67
44766.04167,1.48,320.19
44766.08333,1.45,312.07
44766.125,1.42,304.05
44766.16667,1.4,298.77
44766.20833,1.39,296.14
44766.25,1.38,293.52
44766.29167,1.37,290.92
44766.33333,1.36,288.33
44766.375,1.35,285.75
44766.41667,1.34,283.18
44766.45833,1.32,278.08
44766.5,1.3,273.02
44766.54167,1.28,268.01
44766.58333,1.27,265.53
44766.625,1.26,263.05
44766.66667,1.25,260.59
44766.70833,1.23,255.69
44766.75,1.22,253.26
44766.79167,1.2,248.44
44766.83333,1.19,246.04
44766.875,1.18,243.66
44766.91667,1.17,241.29
44766.95833,1.16,238.93
44767,1.15,236.58
44767.04167,1.14,234.24
44767.08333,1.13,231.92
44767.125,1.12,229.61
44767.16667,1.11,227.3
44767.20833,1.11,227.3
44767.25,1.1,225.01
44767.29167,1.1,225.01
44767.33333,1.1,225.01
44767.375,1.09,222.74
44767.41667,1.08,220.47
44767.45833,1.07,218.21
44767.5,1.06,215.97
44767.54167,1.05,213.74
44767.58333,1.05,213.74
44767.625,1.04,211.52
44767.66667,1.05,213.74
44767.70833,1.04,211.52
44767.75,1.05,213.74
44767.79167,1.06,215.97
44767.83333,1.06,215.97
44767.875,1.05,213.74
44767.91667,1.03,209.31
44767.95833,1.01,204.92
44768,0.98,198.44
44768.04167,0.96,194.17
44768.08333,0.95,192.05
44768.125,0.93,187.86
44768.16667,0.92,185.77
44768.20833,0.9,181.65
44768.25,0.89,179.6
44768.29167,0.88,177.56
44768.33333,0.87,175.54
44768.375,0.87,175.54
44768.41667,0.88,177.56
44768.45833,0.88,177.56
44768.5,0.88,177.56
44768.54167,0.87,175.54
44768.58333,0.86,173.53
44768.625,0.85,171.53
44768.66667,0.86,173.53
44768.70833,0.88,177.56
44768.75,0.88,177.56
44768.79167,0.87,175.54
44768.83333,0.87,175.54
44768.875,0.86,173.53
44768.91667,0.84,169.54
44768.95833,0.83,167.56
44769,0.81,163.64
44769.04167,0.8,161.7
44769.08333,0.79,159.77
44769.125,0.79,159.77
44769.16667,0.79,159.77
44769.20833,0.79,159.77
44769.25,0.79,159.77
44769.29167,0.79,159.77
44769.33333,0.79,159.77
44769.375,0.78,157.85
44769.41667,0.78,157.85
44769.45833,0.77,155.94
44769.5,0.77,155.94
44769.54167,0.76,154.05
44769.58333,0.74,150.29
44769.625,0.73,148.43
44769.66667,0.73,148.43
44769.70833,0.72,146.58
44769.75,0.72,146.58
44769.79167,0.72,146.58
44769.83333,0.72,146.58
44769.875,0.72,146.58
44769.91667,0.71,144.74
44769.95833,0.7,142.91
44770,0.7,142.91
44770.04167,0.7,142.91
44770.08333,0.7,142.91
44770.125,0.7,142.91
44770.16667,0.71,144.74
44770.20833,0.72,146.58
44770.25,0.72,146.58
44770.29167,0.73,148.43
44770.33333,0.73,148.43
44770.375,0.72,146.58
44770.41667,0.71,144.74
44770.45833,0.7,142.91
44770.5,0.69,141.1
44770.54167,0.68,139.3
44770.58333,0.67,137.51
44770.625,0.66,135.73
44770.66667,0.65,133.96
44770.70833,0.64,132.2
44770.75,0.63,130.46
44770.79167,0.63,130.46
44770.83333,0.62,128.72
44770.875,0.62,128.72
44770.91667,0.62,128.72
44770.95833,0.62,128.72
44771,0.62,128.72
44771.04167,0.61,127
44771.08333,0.61,127
44771.125,0.61,127
44771.16667,0.61,127
44771.20833,0.61,127
44771.25,0.61,127
44771.29167,0.6,125.29
44771.33333,0.59,123.59
44771.375,0.58,121.9
44771.41667,0.57,120.23
44771.45833,0.57,120.23
44771.5,0.55,116.91
44771.54167,0.54,115.27
44771.58333,0.52,112.02
44771.625,0.51,110.42
44771.66667,0.49,107.24
44771.70833,0.48,105.67
44771.75,0.47,104.11
44771.79167,0.46,102.56
44771.83333,0.46,102.56
44771.875,0.45,101.02
44771.91667,0.45,101.02
44771.95833,0.45,101.02
44772,0.45,101.02
44772.04167,0.44,99.5
44772.08333,0.44,99.5
44772.125,0.44,99.5
44772.16667,0.44,99.5
44772.20833,0.43,97.99
44772.25,0.43,97.99
44772.29167,0.43,97.99
44772.33333,0.42,96.48
44772.375,0.42,96.48
44772.41667,0.42,96.48
44772.45833,0.42,96.48
44772.5,0.42,96.48
44772.54167,0.42,96.48
44772.58333,0.42,96.48
44772.625,0.42,96.48
44772.66667,0.41,94.99
44772.70833,0.4,93.52
44772.75,0.39,92.05
44772.79167,0.39,92.05
44772.83333,0.39,92.05
44772.875,0.39,92.05
44772.91667,0.39,92.05
44772.95833,0.39,92.05
44773,0.38,90.59
44773.04167,0.38,90.59
44773.08333,0.37,89.15
44773.125,0.37,89.15
44773.16667,0.36,87.72
44773.20833,0.36,87.72
44773.25,0.36,87.72
44773.29167,0.36,87.72
44773.33333,0.37,89.15
44773.375,0.37,89.15
44773.41667,0.37,89.15
44773.45833,0.37,89.15
44773.5,0.37,89.15
44773.54167,0.37,89.15
44773.58333,0.37,89.15
44773.625,0.36,87.72
44773.66667,0.35,86.3
44773.70833,0.34,84.89
44773.75,0.33,83.49
44773.79167,0.32,82.11
44773.83333,0.32,82.11
44773.875,0.31,80.73
44773.91667,0.3,79.37
44773.95833,0.3,79.37
44774,0.29,78.02
44774.04167,0.29,78.02
44774.08333,0.3,79.37
44774.125,0.3,79.37
44774.16667,0.31,80.73
44774.20833,0.32,82.11
44774.25,0.32,82.11
44774.29167,0.33,83.49
44774.33333,0.33,83.49
44774.375,0.32,82.11
44774.41667,0.32,82.11
44774.45833,0.32,82.11
44774.5,0.32,82.11
44774.54167,0.32,82.11
44774.58333,0.32,82.11
44774.625,0.31,80.73
44774.66667,0.3,79.37
44774.70833,0.28,76.68
44774.75,0.27,75.35
44774.79167,0.27,75.35
44774.83333,0.26,74.03
44774.875,0.27,75.35
44774.91667,0.27,75.35
44774.95833,0.27,75.35
44775,0.27,75.35
44775.04167,0.27,75.35
44775.08333,0.27,75.35
44775.125,0.28,76.68
44775.16667,0.28,76.68
44775.20833,0.28,76.68
44775.25,0.27,75.35
44775.29167,0.27,75.35
44775.33333,0.27,75.35
44775.375,0.27,75.35
44775.41667,0.27,75.35
44775.45833,0.29,78.02
44775.5,0.3,79.37
44775.54167,0.32,82.11
44775.58333,0.33,83.49
44775.625,0.34,84.89
44775.66667,0.33,83.49
44775.70833,0.32,82.11
44775.75,0.31,80.73
44775.79167,0.3,79.37
44775.83333,0.3,79.37
44775.875,0.31,80.73
44775.91667,0.31,80.73
44775.95833,0.31,80.73
44776,0.31,80.73
44776.04167,0.31,80.73
44776.08333,0.31,80.73
44776.125,0.31,80.73
44776.16667,0.31,80.73
44776.20833,0.31,80.73
44776.25,0.32,82.11
44776.29167,0.32,82.11
44776.33333,0.33,83.49
44776.375,0.34,84.89
44776.41667,0.36,87.72
44776.45833,0.41,94.99
44776.5,0.45,101.02
44776.54167,0.49,107.24
44776.58333,0.56,118.56
44776.625,0.63,130.46
44776.66667,0.67,137.51
44776.70833,0.68,139.3
44776.75,0.69,141.1
44776.79167,0.71,144.74
44776.83333,0.79,159.77
44776.875,0.95,192.05
44776.91667,1.15,236.58
44776.95833,1.43,306.71
44777,1.81,416.44
44777.04167,2.27,571.66
44777.08333,2.69,734.82
44777.125,3.05,890.94
44777.16667,3.36,1037.43
44777.20833,3.65,1184.55
44777.25,3.97,1358.22
44777.29167,4.35,1579.86
44777.33333,4.75,1831.26
44777.375,5.12,2080.33
44777.41667,5.48,2337.9
44777.45833,5.77,2556.32
44777.5,6.01,2744.45
44777.54167,6.19,2889.93
44777.58333,6.3,2980.69
44777.625,6.4,3064.41
44777.66667,6.46,3115.2
44777.70833,6.5,3149.29
44777.75,6.51,3157.85
44777.79167,6.49,3140.75
44777.83333,6.42,3081.29
44777.875,6.33,3005.68
44777.91667,6.2,2898.12
44777.95833,6.07,2792.53
44778,5.92,2673.12
44778.04167,5.77,2556.32
44778.08333,5.62,2442.12
44778.125,5.44,2308.54
44778.16667,5.25,2171.61
44778.20833,5.04,2025.13
44778.25,4.83,1883.77
44778.29167,4.62,1747.52
44778.33333,4.41,1616.39
44778.375,4.22,1502.15
44778.41667,4.04,1397.79
44778.45833,3.88,1308.17
44778.5,3.72,1221.53
44778.54167,3.59,1153.31
44778.58333,3.46,1087.06
44778.625,3.35,1032.53
44778.66667,3.23,974.64
44778.70833,3.12,923.05
44778.75,3.02,877.36
44778.79167,2.94,841.64
44778.83333,2.86,806.67
44778.875,2.79,776.68
44778.91667,2.72,747.25
44778.95833,2.62,706.2
44779,2.52,666.31
44779.04167,2.43,631.4
44779.08333,2.35,601.16
44779.125,2.27,571.66
44779.16667,2.19,542.9
44779.20833,2.12,518.35
44779.25,2.07,501.16
44779.29167,2.04,490.98
44779.33333,2.02,484.25
44779.375,2,477.58
44779.41667,1.97,467.64
44779.45833,1.94,457.82
44779.5,1.91,448.09
44779.54167,1.88,438.47
44779.58333,1.85,428.96
44779.625,1.82,419.55
44779.66667,1.79,410.24
44779.70833,1.75,398
44779.75,1.72,388.94
44779.79167,1.69,379.98
44779.83333,1.67,374.06
44779.875,1.64,365.28
44779.91667,1.61,356.6
44779.95833,1.57,345.19
44780,1.53,333.96
44780.04167,1.49,322.93
44780.08333,1.44,309.39
44780.125,1.4,298.77
44780.16667,1.38,293.52
44780.20833,1.36,288.33
44780.25,1.35,285.75
44780.29167,1.33,280.62
44780.33333,1.31,275.54
44780.375,1.3,273.02
44780.41667,1.28,268.01
44780.45833,1.26,263.05
44780.5,1.24,258.13
44780.54167,1.23,255.69
44780.58333,1.26,263.05
44780.625,1.3,273.02
44780.66667,1.34,283.18
44780.70833,1.37,290.92
44780.75,1.39,296.14
44780.79167,1.42,304.05
44780.83333,1.45,312.07
44780.875,1.5,325.67
44780.91667,1.55,339.55
44780.95833,1.57,345.19
44781,1.57,345.19
44781.04167,1.55,339.55
44781.08333,1.52,331.19
44781.125,1.5,325.67
44781.16667,1.46,314.77
44781.20833,1.43,306.71
44781.25,1.4,298.77
44781.29167,1.37,290.92
44781.33333,1.35,285.75
44781.375,1.32,278.08
44781.41667,1.31,275.54
44781.45833,1.3,273.02
44781.5,1.29,270.51
44781.54167,1.27,265.53
44781.58333,1.24,258.13
44781.625,1.21,250.84
44781.66667,1.19,246.04
44781.70833,1.17,241.29
44781.75,1.16,238.93
44781.79167,1.15,236.58
44781.83333,1.15,236.58
44781.875,1.14,234.24
44781.91667,1.14,234.24
44781.95833,1.13,231.92
44782,1.13,231.92
44782.04167,1.12,229.61
44782.08333,1.12,229.61
44782.125,1.14,234.24
44782.16667,1.16,238.93
44782.20833,1.16,238.93
44782.25,1.15,236.58
44782.29167,1.12,229.61
44782.33333,1.09,222.74
44782.375,1.06,215.97
44782.41667,1.05,213.74
44782.45833,1.04,211.52
44782.5,1.03,209.31
44782.54167,1.03,209.31
44782.58333,1.03,209.31
44782.625,1.02,207.11
44782.66667,1.01,204.92
44782.70833,1.01,204.92
44782.75,1,202.75
44782.79167,1,202.75
44782.83333,0.99,200.59
44782.875,0.97,196.3
44782.91667,0.96,194.17
44782.95833,0.94,189.95
44783,0.95,192.05
44783.04167,0.96,194.17
44783.08333,0.97,196.3
44783.125,0.97,196.3
44783.16667,0.96,194.17
44783.20833,0.96,194.17
44783.25,0.96,194.17
44783.29167,0.96,194.17
44783.33333,0.96,194.17
44783.375,0.96,194.17
44783.41667,0.96,194.17
44783.45833,0.95,192.05
44783.5,0.94,189.95
44783.54167,0.92,185.77
44783.58333,0.91,183.7
44783.625,0.93,187.86
44783.66667,0.94,189.95
44783.70833,0.94,189.95
44783.75,0.93,187.86
44783.79167,0.93,187.86
44783.83333,0.93,187.86
44783.875,0.93,187.86
44783.91667,0.92,185.77
44783.95833,0.91,183.7
44784,0.91,183.7
44784.04167,0.9,181.65
44784.08333,0.9,181.65
44784.125,0.9,181.65
44784.16667,0.9,181.65
44784.20833,0.89,179.6
44784.25,0.88,177.56
44784.29167,0.86,173.53
44784.33333,0.85,171.53
44784.375,0.83,167.56
44784.41667,0.8,161.7
44784.45833,0.78,157.85
44784.5,0.75,152.16
44784.54167,0.74,150.29
44784.58333,0.74,150.29
44784.625,0.75,152.16
44784.66667,0.75,152.16
44784.70833,0.76,154.05
44784.75,0.75,152.16
44784.79167,0.74,150.29
44784.83333,0.73,148.43
44784.875,0.72,146.58
44784.91667,0.7,142.91
44784.95833,0.69,141.1
44785,0.68,139.3
44785.04167,0.67,137.51
44785.08333,0.67,137.51
44785.125,0.67,137.51
44785.16667,0.68,139.3
44785.20833,0.69,141.1
44785.25,0.69,141.1
44785.29167,0.69,141.1
44785.33333,0.69,141.1
44785.375,0.68,139.3
44785.41667,0.67,137.51
44785.45833,0.66,135.73
44785.5,0.65,133.96
44785.54167,0.64,132.2
44785.58333,0.64,132.2
44785.625,0.64,132.2
44785.66667,0.64,132.2
44785.70833,0.64,132.2
44785.75,0.64,132.2
44785.79167,0.64,132.2
44785.83333,0.65,133.96
44785.875,0.65,133.96
44785.91667,0.65,133.96
44785.95833,0.65,133.96
44786,0.64,132.2
44786.04167,0.62,128.72
44786.08333,0.62,128.72
44786.125,0.63,130.46
44786.16667,0.64,132.2
44786.20833,0.65,133.96
44786.25,0.65,133.96
44786.29167,0.65,133.96
44786.33333,0.65,133.96
44786.375,0.63,130.46
44786.41667,0.62,128.72
44786.45833,0.61,127
44786.5,0.6,125.29
44786.54167,0.59,123.59
44786.58333,0.59,123.59
44786.625,0.58,121.9
44786.66667,0.59,123.59
44786.70833,0.64,132.2
44786.75,0.73,148.43
44786.79167,0.89,179.6
44786.83333,1.15,236.58
44786.875,1.4,298.77
44786.91667,1.47,317.48
44786.95833,1.37,290.92
44787,1.27,265.53
44787.04167,1.19,246.04
44787.08333,1.13,231.92
44787.125,1.11,227.3
44787.16667,1.12,229.61
44787.20833,1.16,238.93
44787.25,1.23,255.69
44787.29167,1.4,298.77
44787.33333,1.57,345.19
44787.375,1.64,365.28
44787.41667,1.64,365.28
44787.45833,1.6,353.73
44787.5,1.54,336.75
44787.54167,1.48,320.19
44787.58333,1.48,320.19
44787.625,1.52,331.19
44787.66667,1.57,345.19
44787.70833,1.58,348.02
44787.75,1.56,342.37
44787.79167,1.53,333.96
44787.83333,1.49,322.93
44787.875,1.46,314.77
44787.91667,1.44,309.39
44787.95833,1.43,306.71
44788,1.43,306.71
44788.04167,1.43,306.71
44788.08333,1.42,304.05
44788.125,1.42,304.05
44788.16667,1.41,301.4
44788.20833,1.4,298.77
44788.25,1.39,296.14
44788.29167,1.37,290.92
44788.33333,1.35,285.75
44788.375,1.34,283.18
44788.41667,1.32,278.08
44788.45833,1.29,270.51
44788.5,1.26,263.05
44788.54167,1.23,255.69
44788.58333,1.21,250.84
44788.625,1.2,248.44
44788.66667,1.21,250.84
44788.70833,1.22,253.26
44788.75,1.23,255.69
44788.79167,1.24,258.13
44788.83333,1.25,260.59
44788.875,1.28,268.01
44788.91667,1.3,273.02
44788.95833,1.29,270.51
44789,1.27,265.53
44789.04167,1.26,263.05
44789.08333,1.25,260.59
44789.125,1.26,263.05
44789.16667,1.28,268.01
44789.20833,1.3,273.02
44789.25,1.31,275.54
44789.29167,1.32,278.08
44789.33333,1.31,275.54
44789.375,1.29,270.51
44789.41667,1.26,263.05
44789.45833,1.23,255.69
44789.5,1.19,246.04
44789.54167,1.16,238.93
44789.58333,1.13,231.92
44789.625,1.12,229.61
44789.66667,1.11,227.3
44789.70833,1.12,229.61
44789.75,1.12,229.61
44789.79167,1.13,231.92
44789.83333,1.14,234.24
44789.875,1.14,234.24
44789.91667,1.15,236.58
44789.95833,1.17,241.29
44790,1.18,243.66
44790.04167,1.21,250.84
44790.08333,1.23,255.69
44790.125,1.26,263.05
44790.16667,1.28,268.01
44790.20833,1.29,270.51
44790.25,1.29,270.51
44790.29167,1.28,268.01
44790.33333,1.26,263.05
44790.375,1.26,263.05
44790.41667,1.25,260.59
44790.45833,1.25,260.59
44790.5,1.25,260.59
44790.54167,1.24,258.13
44790.58333,1.22,253.26
44790.625,1.21,250.84
44790.66667,1.19,246.04
44790.70833,1.18,243.66
44790.75,1.17,241.29
44790.79167,1.17,241.29
44790.83333,1.17,241.29
44790.875,1.17,241.29
44790.91667,1.17,241.29
44790.95833,1.18,243.66
44791,1.18,243.66
44791.04167,1.18,243.66
44791.08333,1.18,243.66
44791.125,1.18,243.66
44791.16667,1.19,246.04
44791.20833,1.19,246.04
44791.25,1.2,248.44
44791.29167,1.21,250.84
44791.33333,1.2,248.44
44791.375,1.23,255.69
44791.41667,1.29,270.51
44791.45833,1.37,290.92
44791.5,1.49,322.93
44791.54167,1.61,356.6
44791.58333,1.67,374.06
44791.625,1.64,365.28
44791.66667,1.58,348.02
44791.70833,1.55,339.55
44791.75,1.54,336.75
44791.79167,1.55,339.55
44791.83333,1.55,339.55
44791.875,1.54,336.75
44791.91667,1.52,331.19
44791.95833,1.5,325.67
44792,1.49,322.93
44792.04167,1.48,320.19
44792.08333,1.48,320.19
44792.125,1.47,317.48
44792.16667,1.46,314.77
44792.20833,1.44,309.39
44792.25,1.42,304.05
44792.29167,1.4,298.77
44792.33333,1.38,293.52
44792.375,1.36,288.33
44792.41667,1.34,283.18
44792.45833,1.32,278.08
44792.5,1.3,273.02
44792.54167,1.28,268.01
44792.58333,1.26,263.05
44792.625,1.24,258.13
44792.66667,1.23,255.69
44792.70833,1.22,253.26
44792.75,1.2,248.44
44792.79167,1.19,246.04
44792.83333,1.18,243.66
44792.875,1.17,241.29
44792.91667,1.15,236.58
44792.95833,1.14,234.24
44793,1.13,231.92
44793.04167,1.12,229.61
44793.08333,1.11,227.3
44793.125,1.1,225.01
